name,EN,SD,SF,AG,MI,SSIM,CC,SCD,Qabf
FLIR_08191,6.869330214675521,34.88907877176608,7.972863870160823,22.02803694558961,3.2296220221383063,0.8362220640945357,0.836786133180732,1.2672691178840196,0.4577353915953821
FLIR_08220,6.877273524527873,36.36437717559885,5.464543835970801,15.35683536466029,3.77449910175732,0.8695868888784783,0.8436300278498043,1.180416122335875,0.4047038142880825
FLIR_08248,6.530530185602386,28.052993987605568,6.006727785596235,16.763977697622508,2.8415876605149437,0.8454583148777648,0.8090668920536859,1.2104378008589403,0.3965132224687512
FLIR_08526,6.629007234373381,28.08470402618187,5.330568795537346,14.242917516392538,2.815884555324521,0.8791406853798285,0.8030955594331904,1.238344047401268,0.4233727913196244
FLIR_08756,6.557781710026806,23.446434842810948,10.929988610905733,32.932457094915826,1.8333811363453694,0.6786435270469335,0.41043782265972445,1.8700900223769965,0.4126244773347349
FLIR_08768,6.81964124528777,28.419036712518793,8.990550902337546,25.96245302763074,2.263362474133741,0.7415441746380729,0.5231922096828985,1.7715898277706126,0.4306183932950632
FLIR_08835,7.053132963339907,33.382609366587836,10.87394632352086,31.710667689696958,1.8437928260434424,0.6605356451512798,0.6131034695663933,1.7214986856411505,0.4458979182831601
FLIR_08914,7.457792493967187,49.38711137846519,9.83087047964403,30.789481151733234,3.819160406850511,0.7742344713453237,0.8739093436661602,1.0934961408963821,0.4932169315501682
FLIR_08919,7.388468275872753,47.007706445081205,8.922278991830805,27.44283696005881,3.8987047418507976,0.7920324357440307,0.8777910071196833,1.0516531300003227,0.47908755319150903
FLIR_08932,7.361362989578137,42.817765281892974,9.327920559011067,29.14949811850704,3.0908892724423174,0.759946594321929,0.7839584856817237,1.3619463476559526,0.4951879191582808
FLIR_08970,7.3768263638022775,47.382521770015536,9.638503800771202,29.217027692817986,4.283159270204772,0.78080973102742,0.8390523319709913,1.2698597147429789,0.4938096580643742
FLIR_08992,7.52607239964727,48.34405813921665,9.228740099437152,30.41731671291391,3.6564109299564764,0.7229103386750657,0.8204404860083208,1.4348090051096267,0.5085195262474189
FLIR_08999,7.1628764956833635,39.655075203471505,9.466056127856692,26.737756459357932,3.6986489104497124,0.7785274284641386,0.8384897124778755,1.3371754446962114,0.4866815601672774
FLIR_09336,7.306653792383996,43.011276995554134,8.956603172702899,25.462055552636517,3.8425882700943563,0.8021622274100484,0.8289495358699459,1.2751476881734698,0.4659874539215563
FLIR_09367,7.200574940163181,39.613173892058605,9.578641962479356,28.70968759931831,2.8544131693832737,0.7700825266009856,0.7725082204621665,1.41976295692203,0.45290478729731676
FLIR_09376,7.282729690760431,45.1299231051334,6.806911307465757,22.004066412610346,3.97142462322676,0.8079254614634823,0.8725251449057472,1.0402857490245199,0.5098743062157496
FLIR_09416,7.487149662376039,46.87082668574717,11.532097058437492,35.501090661044834,3.4490931082567124,0.7279413322565021,0.8173684606714466,1.3544466551991485,0.4989493918933883
FLIR_09512,7.5220743285834235,49.2510085150907,7.21636716204541,21.926085693914967,3.4286682738693646,0.7898772182217237,0.8176776635765055,1.2684938720929346,0.4879869826826921
FLIR_09545,7.268040764487365,41.51674974022993,9.35198044726465,27.206526408307635,3.2589615405552115,0.7913147292833684,0.8271965681260993,1.2836134307160996,0.4804674236130327
FLIR_09616,7.289561156478102,44.21090096679232,10.842078906859456,33.233240357211784,3.313336235085795,0.7213114038086245,0.8006936321451786,1.481029989366418,0.4927703459601988
FLIR_09624,7.437471519985236,46.46105279362548,8.167102144456278,24.83481855344097,3.3927107979343587,0.7727695076194134,0.7952817624974546,1.308116411586155,0.4871479712561578
FLIR_09636,7.357873979026911,42.66539888589902,8.591293531966272,28.240561323882684,3.2338939070314194,0.7745937004489065,0.8019806269459235,1.1841881251674677,0.5481894801097029
FLIR_video_00069,7.318257262959366,44.20097174673934,9.029308512333454,26.10484495072536,3.946586528626699,0.800990985128659,0.8395291238912039,1.2240438331866987,0.4781205486250657
FLIR_video_00248,7.414158492094702,46.78630526187075,9.898227081755762,29.195252225015114,4.003573587118709,0.7658577065381762,0.8938465861788751,1.0904497680435044,0.4796419291376055
FLIR_video_00843,7.313958563471885,41.59087906908577,6.866898669595538,21.076374778038836,3.6911512358911893,0.822430685396116,0.8652545918952392,1.0161345507817792,0.451100567118216
FLIR_video_00939,7.449532757837762,45.12179335379459,8.53066392269987,26.667618394549198,3.06096154226949,0.7670004739056135,0.8332221473442345,1.312730096107504,0.4655768921014926
FLIR_video_01425,7.444471790788385,45.01947713476998,9.311193924352024,29.05022369471355,3.261760230151744,0.7536399741572658,0.8301264687048775,1.3445116889865627,0.457047491401018
FLIR_video_03237,7.382687151424394,44.050324543127495,10.111216287137717,31.080439505747893,3.235804535380817,0.767277614492217,0.824863477014641,1.1623467174722406,0.4753136933358849
FLIR_video_03425,7.485358396455144,48.282571492053236,9.708685203082705,29.802058136084085,3.3008321582363687,0.7602956054911034,0.8514704814364598,1.170409849415616,0.4713585735191068
FLIR_video_03894,7.475272763057149,46.00114116678088,6.950189079289881,21.683237900232037,3.2392263112172563,0.7941332570930892,0.786726223886749,1.2236254086369136,0.5012917478871342
FLIR_video_04215,7.105163283958669,36.033413036851556,7.529224202334012,24.39042587173819,2.8732814201875505,0.7654064995243484,0.7849305952044502,1.1426620870754565,0.44648066683219634
