name,EN,SD,SF,AG,MI,SSIM,CC,SCD,Qabf
FLIR_08919,7.3946525945838495,46.5041185689506,9.062139132481658,28.076276417646458,3.9243402778758876,0.7914361489886979,0.8782581065376045,1.025981134150657,0.49480132244206854
FLIR_08932,7.349577942451621,42.38711589362908,9.443268307178617,29.855456039352813,3.080481607401405,0.7595816295558131,0.7850804236325484,1.3507056132338684,0.5113791700913929
FLIR_08970,7.391259878579889,46.76752505684639,9.76047982835291,29.923463930022177,4.344659262684297,0.7794590968360773,0.839717595926758,1.2457527778967221,0.5145041130076465
FLIR_08992,7.507794217990016,47.575627262319394,9.581712956531236,31.50408695511855,3.668258744104963,0.7220246152620392,0.8209284364303995,1.4079204705420585,0.5276586386283771
FLIR_08999,7.1738881688166245,39.395291958570496,9.536402190727651,27.559903285632853,3.7596974791970306,0.777299446278735,0.8388214024173695,1.3224472395324478,0.5058845446351371
FLIR_09336,7.304967182779629,42.36591358158315,9.019326792071896,25.83330414920437,3.8814646506233883,0.8021931183330171,0.8295551547447937,1.2455862836470173,0.4757714450779841
FLIR_09367,7.193093900544897,39.16634963921163,9.6389798680127,29.150474629460714,2.8481938118188745,0.7704708114792151,0.7734700125166393,1.406462834317,0.45650679005645195
FLIR_09376,7.299795441298423,44.28887359653107,6.85905132353801,22.44480757679881,4.0821718902156165,0.8065632399222332,0.8716975967648165,0.9789251278884367,0.5409017105030114
FLIR_09416,7.4808390958218425,46.51730423939655,11.676292234325986,36.462965838342576,3.4512074033182785,0.7273063042817306,0.8176916044996647,1.3416166324119945,0.5109061779375268
FLIR_09512,7.511072558601565,48.20367652284374,7.283434809169515,22.25212502997863,3.405596952592885,0.7905758354982204,0.8193094106796256,1.2350307447480344,0.5073287241740099
FLIR_09545,7.256651408114925,40.84551165776195,9.438099751254398,27.737328496238916,3.2780029737854974,0.7908641912540881,0.827623370875948,1.2502073124061617,0.4964656570454111
FLIR_09616,7.287063577526398,43.68005264725265,10.902383030371396,33.96861022786435,3.3277279077191855,0.7210094562120622,0.802418679656163,1.4711986870713831,0.5052396904302855
FLIR_09624,7.413245047128263,45.592452892853906,8.38164381461986,25.40886240346107,3.373501206279327,0.7730331455104681,0.7964369241680977,1.2823557830528616,0.5043524073552333
FLIR_09636,7.318046053870889,41.5474783244347,8.662108160780894,28.49980679838229,3.2031596993146754,0.7746871407337386,0.8042740547075422,1.150029189247543,0.5626160521418134
FLIR_video_00069,7.318525115733063,43.47986453371627,9.048455450185939,26.496349185088384,3.987348375883989,0.8011700997493565,0.8401653396262381,1.192051229348418,0.4958896510178316
FLIR_video_00248,7.419153900865265,46.08267037967644,9.989378505924453,29.902718081983462,4.052074242157649,0.765506147570517,0.8937252279007994,1.0397525615022016,0.4959156058482348
FLIR_video_00843,7.282891444455529,40.712771621153756,6.938788201162307,21.311762364995882,3.6749075825367625,0.822768837687665,0.866621492074729,0.9749381577646957,0.4636558111461681
FLIR_video_00939,7.436241675340873,44.587238466687296,8.764298639239255,27.36938519571965,3.0643645371566866,0.7670363021062385,0.8334943322040153,1.2880448233889763,0.48055754548456625
FLIR_video_01425,7.418682071157432,44.11828489485522,9.434808641155207,29.531500642535285,3.2508374596543113,0.7540405665457486,0.8317284868816976,1.3112111988424726,0.46738988157519107
FLIR_video_03237,7.369577806012746,43.28904841260194,10.086211427024832,31.34318841745089,3.2437010483797506,0.7671011418424178,0.8260726892315537,1.133932487736026,0.4810306801246508
FLIR_video_03425,7.47257570642263,47.571070689055084,9.750875272207699,30.292925328876613,3.3062501632662107,0.7599789601558615,0.8523149821911952,1.1409696178717774,0.482279918601721
FLIR_video_03894,7.446430643026485,44.878296804872875,7.0024223004168284,21.9681301279155,3.209815355353591,0.7943034368679827,0.788747076589144,1.1923643729466118,0.5213014847176295
FLIR_video_04215,7.083237764713136,35.35899418960509,7.624606587652013,24.764966049638563,2.900273738994641,0.7647267168815627,0.7851955802874528,1.1120398254675947,0.46170219852532945
